fish_ID,date,waterbody,TL_mm,weight_g,sex,age,cohort,pisc,lifeyear,year,inc_mm,rad,total_rad
BH-90314,2020-03-17,Barthe,612,1652,m,4,2017,1.2,3,2020,0.8,6.4,7.1
BH-90314,2020-03-17,Barthe,612,1652,m,4,2017,1.2,4,,0.7,7.1,7.1
BH-90317,2020-03-16,SB,780,3850,m,9,2012,1.2,1,2013,3.3,3.3,8.4
BH-90317,2020-03-16,SB,780,3850,m,9,2012,1.2,2,2014,0.9,4.2,8.4
BH-90317,2020-03-16,SB,780,3850,m,9,2012,1.2,3,2015,0.8,5,8.4
BH-90317,2020-03-16,SB,780,3850,m,9,2012,1.2,4,2016,0.8,5.8,8.4
BH-90317,2020-03-16,SB,780,3850,m,9,2012,1.2,5,2017,0.7,6.5,8.4
BH-90317,2020-03-16,SB,780,3850,m,9,2012,1.2,6,2018,0.6,7.1,8.4
BH-90317,2020-03-16,SB,780,3850,m,9,2012,1.2,7,2019,0.6,7.7,8.4
BH-90317,2020-03-16,SB,780,3850,m,9,2012,1.2,8,2020,0.4,8.1,8.4
BH-90317,2020-03-16,SB,780,3850,m,9,2012,1.2,9,,0.3,8.4,8.4
BH-90318,2020-03-16,SB,651,2098,m,3,2018,1.4,1,2019,5,5,7.13333333333333
BH-90318,2020-03-16,SB,651,2098,m,3,2018,1.4,2,2020,1.16666666666667,6.16666666666667,7.13333333333333
BH-90318,2020-03-16,SB,651,2098,m,3,2018,1.4,3,,0.966666666666667,7.13333333333333,7.13333333333333
BH-90320,2020-03-16,SB,603,1916,f,2,2019,1.45,1,2020,3.45,3.45,6.35
BH-90320,2020-03-16,SB,603,1916,f,2,2019,1.45,2,,2.9,6.35,6.35
BH-90321,2020-03-16,SB,687,2334,m,6,2015,1.2,1,2016,3.2,3.2,7.2
BH-90321,2020-03-16,SB,687,2334,m,6,2015,1.2,2,2017,1.6,4.8,7.2
BH-90321,2020-03-16,SB,687,2334,m,6,2015,1.2,3,2018,0.7,5.5,7.2
BH-90321,2020-03-16,SB,687,2334,m,6,2015,1.2,4,2019,0.9,6.4,7.2
BH-90321,2020-03-16,SB,687,2334,m,6,2015,1.2,5,2020,0.5,6.9,7.2
BH-90321,2020-03-16,SB,687,2334,m,6,2015,1.2,6,,0.3,7.2,7.2
BH-90323,2020-03-16,SB,691,2232,m,5,2016,1.26666666666667,1,2017,3.13333333333333,3.13333333333333,6.93333333333333
BH-90323,2020-03-16,SB,691,2232,m,5,2016,1.26666666666667,2,2018,1.8,4.93333333333333,6.93333333333333
BH-90323,2020-03-16,SB,691,2232,m,5,2016,1.26666666666667,3,2019,1.1,6.03333333333333,6.93333333333333
BH-90323,2020-03-16,SB,691,2232,m,5,2016,1.26666666666667,4,2020,0.666666666666667,6.7,6.93333333333333
BH-90323,2020-03-16,SB,691,2232,m,5,2016,1.26666666666667,5,,0.233333333333333,6.93333333333333,6.93333333333333
BH-90324,2020-03-16,SB,661,2312,m,6,2015,1.6,1,2016,2.9,2.9,8.3
BH-90324,2020-03-16,SB,661,2312,m,6,2015,1.6,2,2017,0.8,3.7,8.3
BH-90324,2020-03-16,SB,661,2312,m,6,2015,1.6,3,2018,1.8,5.5,8.3
BH-90324,2020-03-16,SB,661,2312,m,6,2015,1.6,4,2019,1.1,6.6,8.3
BH-90324,2020-03-16,SB,661,2312,m,6,2015,1.6,5,2020,1.2,7.8,8.3
BH-90324,2020-03-16,SB,661,2312,m,6,2015,1.6,6,,0.5,8.3,8.3
BH-90325,2020-03-16,SB,744,3236,m,7,2014,1.25,1,2015,2.9,2.9,8.65
BH-90325,2020-03-16,SB,744,3236,m,7,2014,1.25,2,2016,1.25,4.15,8.65
BH-90325,2020-03-16,SB,744,3236,m,7,2014,1.25,3,2017,1.4,5.55,8.65
BH-90325,2020-03-16,SB,744,3236,m,7,2014,1.25,4,2018,1.2,6.75,8.65
BH-90325,2020-03-16,SB,744,3236,m,7,2014,1.25,5,2019,0.85,7.6,8.65
BH-90325,2020-03-16,SB,744,3236,m,7,2014,1.25,6,2020,0.5,8.1,8.65
BH-90325,2020-03-16,SB,744,3236,m,7,2014,1.25,7,,0.55,8.65,8.65
BH-90326,2020-03-18,GB,730,3112,m,5,2016,1.75,1,2017,4.1,4.1,8.7
BH-90326,2020-03-18,GB,730,3112,m,5,2016,1.75,2,2018,3.4,7.5,8.7
BH-90326,2020-03-18,GB,730,3112,m,5,2016,1.75,3,2019,0.55,8.05,8.7
BH-90326,2020-03-18,GB,730,3112,m,5,2016,1.75,4,2020,0.3,8.35,8.7
BH-90326,2020-03-18,GB,730,3112,m,5,2016,1.75,5,,0.35,8.7,8.7
BH-90328,2020-03-16,BEG,711,3300,f,6,2015,1.2,1,2016,3.2,3.2,7
BH-90328,2020-03-16,BEG,711,3300,f,6,2015,1.2,2,2017,1.6,4.8,7
BH-90328,2020-03-16,BEG,711,3300,f,6,2015,1.2,3,2018,0.95,5.75,7
BH-90328,2020-03-16,BEG,711,3300,f,6,2015,1.2,4,2019,0.6,6.35,7
BH-90328,2020-03-16,BEG,711,3300,f,6,2015,1.2,5,2020,0.4,6.75,7
BH-90328,2020-03-16,BEG,711,3300,f,6,2015,1.2,6,,0.25,7,7
BH-90329,2020-03-16,BEG,810,3566,f,6,2015,1.2,1,2016,2.15,2.15,7.8
BH-90329,2020-03-16,BEG,810,3566,f,6,2015,1.2,2,2017,1.85,4,7.8
BH-90329,2020-03-16,BEG,810,3566,f,6,2015,1.2,3,2018,1.7,5.7,7.8
BH-90329,2020-03-16,BEG,810,3566,f,6,2015,1.2,4,2019,1.1,6.8,7.8
BH-90329,2020-03-16,BEG,810,3566,f,6,2015,1.2,5,2020,0.4,7.2,7.8
BH-90329,2020-03-16,BEG,810,3566,f,6,2015,1.2,6,,0.6,7.8,7.8
BH-90331,2020-03-18,GB,673,2648,f,3,2018,1.1,1,2019,4.3,4.3,7.1
BH-90331,2020-03-18,GB,673,2648,f,3,2018,1.1,2,2020,1.6,5.9,7.1
BH-90331,2020-03-18,GB,673,2648,f,3,2018,1.1,3,,1.2,7.1,7.1
BH-90332,2020-03-16,SB,1161,11180,f,8,2013,1.7,1,2014,5.15,5.15,9.1
BH-90332,2020-03-16,SB,1161,11180,f,8,2013,1.7,2,2015,1.15,6.3,9.1
BH-90332,2020-03-16,SB,1161,11180,f,8,2013,1.7,3,2016,0.45,6.75,9.1
BH-90332,2020-03-16,SB,1161,11180,f,8,2013,1.7,4,2017,0.55,7.3,9.1
BH-90332,2020-03-16,SB,1161,11180,f,8,2013,1.7,5,2018,0.7,8,9.1
BH-90332,2020-03-16,SB,1161,11180,f,8,2013,1.7,6,2019,0.35,8.35,9.1
BH-90332,2020-03-16,SB,1161,11180,f,8,2013,1.7,7,2020,0.45,8.8,9.1
BH-90332,2020-03-16,SB,1161,11180,f,8,2013,1.7,8,,0.3,9.1,9.1
BH-90335,2020-03-13,P,675,2748,f,3,2018,1.2,1,2019,3.93333333333333,3.93333333333333,6.26666666666667
BH-90335,2020-03-13,P,675,2748,f,3,2018,1.2,2,2020,1.53333333333333,5.46666666666667,6.26666666666667
BH-90335,2020-03-13,P,675,2748,f,3,2018,1.2,3,,0.8,6.26666666666667,6.26666666666667
BH-90336,2020-03-16,BEG,965,5796,f,11,2010,1.5,1,2011,2.5,2.5,8.6
BH-90336,2020-03-16,BEG,965,5796,f,11,2010,1.5,2,2012,1.8,4.3,8.6
BH-90336,2020-03-16,BEG,965,5796,f,11,2010,1.5,3,2013,0.7,5,8.6
BH-90336,2020-03-16,BEG,965,5796,f,11,2010,1.5,4,2014,0.9,5.9,8.6
BH-90336,2020-03-16,BEG,965,5796,f,11,2010,1.5,5,2015,0.5,6.4,8.6
BH-90336,2020-03-16,BEG,965,5796,f,11,2010,1.5,6,2016,0.4,6.8,8.6
BH-90336,2020-03-16,BEG,965,5796,f,11,2010,1.5,7,2017,0.3,7.1,8.6
BH-90336,2020-03-16,BEG,965,5796,f,11,2010,1.5,8,2018,0.3,7.4,8.6
BH-90336,2020-03-16,BEG,965,5796,f,11,2010,1.5,9,2019,0.4,7.8,8.6
BH-90336,2020-03-16,BEG,965,5796,f,11,2010,1.5,10,2020,0.5,8.3,8.6
BH-90336,2020-03-16,BEG,965,5796,f,11,2010,1.5,11,,0.3,8.6,8.6
BH-90338,2020-03-16,P,737,3446,f,6,2015,1,1,2016,2.9,2.9,6.7
BH-90338,2020-03-16,P,737,3446,f,6,2015,1,2,2017,1.1,4,6.7
BH-90338,2020-03-16,P,737,3446,f,6,2015,1,3,2018,1.3,5.3,6.7
BH-90338,2020-03-16,P,737,3446,f,6,2015,1,4,2019,0.5,5.8,6.7
BH-90338,2020-03-16,P,737,3446,f,6,2015,1,5,2020,0.4,6.2,6.7
BH-90338,2020-03-16,P,737,3446,f,6,2015,1,6,,0.5,6.7,6.7
BH-90340,2020-03-16,BEG,762,3208,m,6,2015,1.1,1,2016,2.85,2.85,7.35
BH-90340,2020-03-16,BEG,762,3208,m,6,2015,1.1,2,2017,1.45,4.3,7.35
BH-90340,2020-03-16,BEG,762,3208,m,6,2015,1.1,3,2018,1.05,5.35,7.35
BH-90340,2020-03-16,BEG,762,3208,m,6,2015,1.1,4,2019,0.95,6.3,7.35
BH-90340,2020-03-16,BEG,762,3208,m,6,2015,1.1,5,2020,0.6,6.9,7.35
BH-90340,2020-03-16,BEG,762,3208,m,6,2015,1.1,6,,0.45,7.35,7.35
BH-90342,2020-03-16,BEG,784,2892,f,8,2013,1.3,1,2014,2.5,2.5,6.8
BH-90342,2020-03-16,BEG,784,2892,f,8,2013,1.3,2,2015,0.6,3.1,6.8
BH-90342,2020-03-16,BEG,784,2892,f,8,2013,1.3,3,2016,1.6,4.7,6.8
BH-90342,2020-03-16,BEG,784,2892,f,8,2013,1.3,4,2017,0.5,5.2,6.8
BH-90342,2020-03-16,BEG,784,2892,f,8,2013,1.3,5,2018,0.5,5.7,6.8
BH-90342,2020-03-16,BEG,784,2892,f,8,2013,1.3,6,2019,0.4,6.1,6.8
BH-90342,2020-03-16,BEG,784,2892,f,8,2013,1.3,7,2020,0.4,6.5,6.8
BH-90342,2020-03-16,BEG,784,2892,f,8,2013,1.3,8,,0.3,6.8,6.8
BH-90345,2020-03-16,SB,650,2260,m,6,2015,1.3,1,2016,4.2,4.2,7.7
BH-90345,2020-03-16,SB,650,2260,m,6,2015,1.3,2,2017,1.4,5.6,7.7
BH-90345,2020-03-16,SB,650,2260,m,6,2015,1.3,3,2018,0.5,6.1,7.7
BH-90345,2020-03-16,SB,650,2260,m,6,2015,1.3,4,2019,0.5,6.6,7.7
BH-90345,2020-03-16,SB,650,2260,m,6,2015,1.3,5,2020,0.8,7.4,7.7
BH-90345,2020-03-16,SB,650,2260,m,6,2015,1.3,6,,0.3,7.7,7.7
BH-90348,2020-03-16,SB,691,3040,m,5,2016,1.2,1,2017,3.9,3.9,8.7
BH-90348,2020-03-16,SB,691,3040,m,5,2016,1.2,2,2018,1.73333333333333,5.63333333333333,8.7
BH-90348,2020-03-16,SB,691,3040,m,5,2016,1.2,3,2019,1.63333333333333,7.26666666666667,8.7
BH-90348,2020-03-16,SB,691,3040,m,5,2016,1.2,4,2020,1.06666666666667,8.33333333333333,8.7
BH-90348,2020-03-16,SB,691,3040,m,5,2016,1.2,5,,0.366666666666667,8.7,8.7
BH-90349,2020-03-16,SB,750,3264,m,7,2014,1.33333333333333,1,2015,3.06666666666667,3.06666666666667,8.36666666666667
BH-90349,2020-03-16,SB,750,3264,m,7,2014,1.33333333333333,2,2016,2.4,5.46666666666667,8.36666666666667
BH-90349,2020-03-16,SB,750,3264,m,7,2014,1.33333333333333,3,2017,0.833333333333333,6.3,8.36666666666667
BH-90349,2020-03-16,SB,750,3264,m,7,2014,1.33333333333333,4,2018,0.666666666666667,6.96666666666667,8.36666666666667
BH-90349,2020-03-16,SB,750,3264,m,7,2014,1.33333333333333,5,2019,0.766666666666667,7.73333333333333,8.36666666666667
BH-90349,2020-03-16,SB,750,3264,m,7,2014,1.33333333333333,6,2020,0.433333333333333,8.16666666666667,8.36666666666667
BH-90349,2020-03-16,SB,750,3264,m,7,2014,1.33333333333333,7,,0.2,8.36666666666667,8.36666666666667
BH-90350,2020-03-16,SB,772,4470,f,7,2014,1.4,1,2015,2.7,2.7,7.25
BH-90350,2020-03-16,SB,772,4470,f,7,2014,1.4,2,2016,1.55,4.25,7.25
BH-90350,2020-03-16,SB,772,4470,f,7,2014,1.4,3,2017,0.7,4.95,7.25
BH-90350,2020-03-16,SB,772,4470,f,7,2014,1.4,4,2018,0.65,5.6,7.25
BH-90350,2020-03-16,SB,772,4470,f,7,2014,1.4,5,2019,0.75,6.35,7.25
BH-90350,2020-03-16,SB,772,4470,f,7,2014,1.4,6,2020,0.65,7,7.25
BH-90350,2020-03-16,SB,772,4470,f,7,2014,1.4,7,,0.25,7.25,7.25
BH-90351,2020-03-17,Barthe,751,3764,f,9,2012,1.2,1,2013,3,3,9.3
BH-90351,2020-03-17,Barthe,751,3764,f,9,2012,1.2,2,2014,1,4,9.3
BH-90351,2020-03-17,Barthe,751,3764,f,9,2012,1.2,3,2015,0.9,4.9,9.3
BH-90351,2020-03-17,Barthe,751,3764,f,9,2012,1.2,4,2016,1.4,6.3,9.3
BH-90351,2020-03-17,Barthe,751,3764,f,9,2012,1.2,5,2017,0.7,7,9.3
BH-90351,2020-03-17,Barthe,751,3764,f,9,2012,1.2,6,2018,0.9,7.9,9.3
BH-90351,2020-03-17,Barthe,751,3764,f,9,2012,1.2,7,2019,0.5,8.4,9.3
BH-90351,2020-03-17,Barthe,751,3764,f,9,2012,1.2,8,2020,0.6,9,9.3
BH-90351,2020-03-17,Barthe,751,3764,f,9,2012,1.2,9,,0.3,9.3,9.3
BH-90352,2020-03-12,SB,703,2840,m,7,2014,1.95,1,2015,3.8,3.8,8.35
BH-90352,2020-03-12,SB,703,2840,m,7,2014,1.95,2,2016,1.3,5.1,8.35
BH-90352,2020-03-12,SB,703,2840,m,7,2014,1.95,3,2017,0.8,5.9,8.35
BH-90352,2020-03-12,SB,703,2840,m,7,2014,1.95,4,2018,0.7,6.6,8.35
BH-90352,2020-03-12,SB,703,2840,m,7,2014,1.95,5,2019,1.05,7.65,8.35
BH-90352,2020-03-12,SB,703,2840,m,7,2014,1.95,6,2020,0.3,7.95,8.35
BH-90352,2020-03-12,SB,703,2840,m,7,2014,1.95,7,,0.4,8.35,8.35
BH-90354,2020-03-13,P,802,4975,f,11,2010,1.1,1,2011,2.5,2.5,7.6
BH-90354,2020-03-13,P,802,4975,f,11,2010,1.1,2,2012,0.8,3.3,7.6
BH-90354,2020-03-13,P,802,4975,f,11,2010,1.1,3,2013,0.5,3.8,7.6
BH-90354,2020-03-13,P,802,4975,f,11,2010,1.1,4,2014,0.5,4.3,7.6
BH-90354,2020-03-13,P,802,4975,f,11,2010,1.1,5,2015,0.6,4.9,7.6
BH-90354,2020-03-13,P,802,4975,f,11,2010,1.1,6,2016,0.7,5.6,7.6
BH-90354,2020-03-13,P,802,4975,f,11,2010,1.1,7,2017,0.6,6.2,7.6
BH-90354,2020-03-13,P,802,4975,f,11,2010,1.1,8,2018,0.4,6.6,7.6
BH-90354,2020-03-13,P,802,4975,f,11,2010,1.1,9,2019,0.4,7,7.6
BH-90354,2020-03-13,P,802,4975,f,11,2010,1.1,10,2020,0.2,7.2,7.6
BH-90354,2020-03-13,P,802,4975,f,11,2010,1.1,11,,0.4,7.6,7.6
BH-90355,2020-03-16,P,747,3386,f,6,2015,1.1,1,2016,3.2,3.2,6.8
BH-90355,2020-03-16,P,747,3386,f,6,2015,1.1,2,2017,1.1,4.3,6.8
BH-90355,2020-03-16,P,747,3386,f,6,2015,1.1,3,2018,1,5.3,6.8
BH-90355,2020-03-16,P,747,3386,f,6,2015,1.1,4,2019,0.6,5.9,6.8
BH-90355,2020-03-16,P,747,3386,f,6,2015,1.1,5,2020,0.4,6.3,6.8
BH-90355,2020-03-16,P,747,3386,f,6,2015,1.1,6,,0.5,6.8,6.8
BH-90358,2020-03-13,P,694,2285,m,9,2012,1.3,1,2013,1.9,1.9,7.5
BH-90358,2020-03-13,P,694,2285,m,9,2012,1.3,2,2014,1.8,3.7,7.5
BH-90358,2020-03-13,P,694,2285,m,9,2012,1.3,3,2015,1.6,5.3,7.5
BH-90358,2020-03-13,P,694,2285,m,9,2012,1.3,4,2016,0.5,5.8,7.5
BH-90358,2020-03-13,P,694,2285,m,9,2012,1.3,5,2017,0.3,6.1,7.5
BH-90358,2020-03-13,P,694,2285,m,9,2012,1.3,6,2018,0.5,6.6,7.5
BH-90358,2020-03-13,P,694,2285,m,9,2012,1.3,7,2019,0.4,7,7.5
BH-90358,2020-03-13,P,694,2285,m,9,2012,1.3,8,2020,0.3,7.3,7.5
BH-90358,2020-03-13,P,694,2285,m,9,2012,1.3,9,,0.2,7.5,7.5
BH-90359,2020-03-13,P,872,4874,f,4,2017,1.7,1,2018,3.8,3.8,8.4
BH-90359,2020-03-13,P,872,4874,f,4,2017,1.7,2,2019,2.6,6.4,8.4
BH-90359,2020-03-13,P,872,4874,f,4,2017,1.7,3,2020,1.2,7.6,8.4
BH-90359,2020-03-13,P,872,4874,f,4,2017,1.7,4,,0.8,8.4,8.4
BH-90360,2020-03-16,BEG,841,4024,f,5,2016,1.7,1,2017,2.9,2.9,8.06666666666667
BH-90360,2020-03-16,BEG,841,4024,f,5,2016,1.7,2,2018,2.06666666666667,4.96666666666667,8.06666666666667
BH-90360,2020-03-16,BEG,841,4024,f,5,2016,1.7,3,2019,1.83333333333333,6.8,8.06666666666667
BH-90360,2020-03-16,BEG,841,4024,f,5,2016,1.7,4,2020,0.966666666666667,7.76666666666667,8.06666666666667
BH-90360,2020-03-16,BEG,841,4024,f,5,2016,1.7,5,,0.3,8.06666666666667,8.06666666666667
BH-90363,2020-03-12,SB,636,1996,f,2,2019,1.15,1,2020,3.65,3.65,6.6
BH-90363,2020-03-12,SB,636,1996,f,2,2019,1.15,2,,2.95,6.6,6.6
BH-90364,2020-03-17,Barthe,636,2298,f,4,2017,1,1,2018,3.7,3.7,7.4
BH-90364,2020-03-17,Barthe,636,2298,f,4,2017,1,2,2019,2.2,5.9,7.4
BH-90364,2020-03-17,Barthe,636,2298,f,4,2017,1,3,2020,0.85,6.75,7.4
BH-90364,2020-03-17,Barthe,636,2298,f,4,2017,1,4,,0.65,7.4,7.4
BH-90365,2020-03-16,P,774,3464,f,8,2013,1.1,1,2014,2.7,2.7,7.65
BH-90365,2020-03-16,P,774,3464,f,8,2013,1.1,2,2015,1.2,3.9,7.65
BH-90365,2020-03-16,P,774,3464,f,8,2013,1.1,3,2016,1.35,5.25,7.65
BH-90365,2020-03-16,P,774,3464,f,8,2013,1.1,4,2017,0.8,6.05,7.65
BH-90365,2020-03-16,P,774,3464,f,8,2013,1.1,5,2018,0.8,6.85,7.65
BH-90365,2020-03-16,P,774,3464,f,8,2013,1.1,6,2019,0.25,7.1,7.65
BH-90365,2020-03-16,P,774,3464,f,8,2013,1.1,7,2020,0.25,7.35,7.65
BH-90365,2020-03-16,P,774,3464,f,8,2013,1.1,8,,0.3,7.65,7.65
BH-90366,2020-03-17,Barthe,616,1742,m,8,2013,0.9,1,2014,2.1,2.1,6
BH-90366,2020-03-17,Barthe,616,1742,m,8,2013,0.9,2,2015,0.8,2.9,6
BH-90366,2020-03-17,Barthe,616,1742,m,8,2013,0.9,3,2016,1.1,4,6
BH-90366,2020-03-17,Barthe,616,1742,m,8,2013,0.9,4,2017,0.8,4.8,6
BH-90366,2020-03-17,Barthe,616,1742,m,8,2013,0.9,5,2018,0.5,5.3,6
BH-90366,2020-03-17,Barthe,616,1742,m,8,2013,0.9,6,2019,0.3,5.6,6
BH-90366,2020-03-17,Barthe,616,1742,m,8,2013,0.9,7,2020,0.3,5.9,6
BH-90366,2020-03-17,Barthe,616,1742,m,8,2013,0.9,8,,0.1,6,6
BH-90367,2020-03-16,P,759,3630,f,5,2016,1.3,1,2017,3.45,3.45,7.5
BH-90367,2020-03-16,P,759,3630,f,5,2016,1.3,2,2018,1.25,4.7,7.5
BH-90367,2020-03-16,P,759,3630,f,5,2016,1.3,3,2019,1.4,6.1,7.5
BH-90367,2020-03-16,P,759,3630,f,5,2016,1.3,4,2020,0.7,6.8,7.5
BH-90367,2020-03-16,P,759,3630,f,5,2016,1.3,5,,0.7,7.5,7.5
BH-90368,2020-03-16,P,724,2982,m,5,2016,1.75,1,2017,4.25,4.25,7.3
BH-90368,2020-03-16,P,724,2982,m,5,2016,1.75,2,2018,1.7,5.95,7.3
BH-90368,2020-03-16,P,724,2982,m,5,2016,1.75,3,2019,0.65,6.6,7.3
BH-90368,2020-03-16,P,724,2982,m,5,2016,1.75,4,2020,0.35,6.95,7.3
BH-90368,2020-03-16,P,724,2982,m,5,2016,1.75,5,,0.35,7.3,7.3
BH-90369,2020-03-16,P,784,3080,f,8,2013,1,1,2014,2.9,2.9,7.1
BH-90369,2020-03-16,P,784,3080,f,8,2013,1,2,2015,1.3,4.2,7.1
BH-90369,2020-03-16,P,784,3080,f,8,2013,1,3,2016,0.7,4.9,7.1
BH-90369,2020-03-16,P,784,3080,f,8,2013,1,4,2017,0.9,5.8,7.1
BH-90369,2020-03-16,P,784,3080,f,8,2013,1,5,2018,0.3,6.1,7.1
BH-90369,2020-03-16,P,784,3080,f,8,2013,1,6,2019,0.5,6.6,7.1
BH-90369,2020-03-16,P,784,3080,f,8,2013,1,7,2020,0.3,6.9,7.1
BH-90369,2020-03-16,P,784,3080,f,8,2013,1,8,,0.2,7.1,7.1
BH-90370,2020-03-12,SB,733,3508,f,3,2018,1.75,1,2019,3,3,6.7
BH-90370,2020-03-12,SB,733,3508,f,3,2018,1.75,2,2020,3,6,6.7
BH-90370,2020-03-12,SB,733,3508,f,3,2018,1.75,3,,0.7,6.7,6.7
BH-90371,2020-03-16,SB,751,3474,f,7,2014,1.3,1,2015,2.9,2.9,7.2
BH-90371,2020-03-16,SB,751,3474,f,7,2014,1.3,2,2016,1.2,4.1,7.2
BH-90371,2020-03-16,SB,751,3474,f,7,2014,1.3,3,2017,1,5.1,7.2
BH-90371,2020-03-16,SB,751,3474,f,7,2014,1.3,4,2018,0.9,6,7.2
BH-90371,2020-03-16,SB,751,3474,f,7,2014,1.3,5,2019,0.4,6.4,7.2
BH-90371,2020-03-16,SB,751,3474,f,7,2014,1.3,6,2020,0.4,6.8,7.2
BH-90371,2020-03-16,SB,751,3474,f,7,2014,1.3,7,,0.4,7.2,7.2
BH-90372,2020-03-16,BEG,848,4014,f,5,2016,1.5,1,2017,2.45,2.45,7.9
BH-90372,2020-03-16,BEG,848,4014,f,5,2016,1.5,2,2018,1.45,3.9,7.9
BH-90372,2020-03-16,BEG,848,4014,f,5,2016,1.5,3,2019,1.95,5.85,7.9
BH-90372,2020-03-16,BEG,848,4014,f,5,2016,1.5,4,2020,1.8,7.65,7.9
BH-90372,2020-03-16,BEG,848,4014,f,5,2016,1.5,5,,0.25,7.9,7.9
BH-90374,2020-03-18,Sehrowbach,663,2030,m,6,2015,1.7,1,2016,2.35,2.35,7.7
BH-90374,2020-03-18,Sehrowbach,663,2030,m,6,2015,1.7,2,2017,2.25,4.6,7.7
BH-90374,2020-03-18,Sehrowbach,663,2030,m,6,2015,1.7,3,2018,1.3,5.9,7.7
BH-90374,2020-03-18,Sehrowbach,663,2030,m,6,2015,1.7,4,2019,1.05,6.95,7.7
BH-90374,2020-03-18,Sehrowbach,663,2030,m,6,2015,1.7,5,2020,0.35,7.3,7.7
BH-90374,2020-03-18,Sehrowbach,663,2030,m,6,2015,1.7,6,,0.4,7.7,7.7
BH-90376,2020-03-16,SB,624,1942,m,6,2015,1.45,1,2016,2.55,2.55,6.75
BH-90376,2020-03-16,SB,624,1942,m,6,2015,1.45,2,2017,1.15,3.7,6.75
BH-90376,2020-03-16,SB,624,1942,m,6,2015,1.45,3,2018,1.3,5,6.75
BH-90376,2020-03-16,SB,624,1942,m,6,2015,1.45,4,2019,0.75,5.75,6.75
BH-90376,2020-03-16,SB,624,1942,m,6,2015,1.45,5,2020,0.55,6.3,6.75
BH-90376,2020-03-16,SB,624,1942,m,6,2015,1.45,6,,0.45,6.75,6.75
BH-90377,2020-03-12,SB,657,2020,m,3,2018,1.3,1,2019,4.53333333333333,4.53333333333333,7.2
BH-90377,2020-03-12,SB,657,2020,m,3,2018,1.3,2,2020,1.9,6.43333333333333,7.2
BH-90377,2020-03-12,SB,657,2020,m,3,2018,1.3,3,,0.766666666666667,7.2,7.2
BH-90379,2020-03-16,P,715,2348,m,4,2017,0.85,1,2018,3.05,3.05,6.85
BH-90379,2020-03-16,P,715,2348,m,4,2017,0.85,2,2019,2.15,5.2,6.85
BH-90379,2020-03-16,P,715,2348,m,4,2017,0.85,3,2020,1.15,6.35,6.85
BH-90379,2020-03-16,P,715,2348,m,4,2017,0.85,4,,0.5,6.85,6.85
BH-90380,2020-03-16,P,633,1680,m,3,2018,1.15,1,2019,2.65,2.65,6.15
BH-90380,2020-03-16,P,633,1680,m,3,2018,1.15,2,2020,2.3,4.95,6.15
BH-90380,2020-03-16,P,633,1680,m,3,2018,1.15,3,,1.2,6.15,6.15
BH-90381,2020-03-17,Barthe,614,1456,m,6,2015,1.3,1,2016,2,2,7.4
BH-90381,2020-03-17,Barthe,614,1456,m,6,2015,1.3,2,2017,2,4,7.4
BH-90381,2020-03-17,Barthe,614,1456,m,6,2015,1.3,3,2018,1.1,5.1,7.4
BH-90381,2020-03-17,Barthe,614,1456,m,6,2015,1.3,4,2019,1,6.1,7.4
BH-90381,2020-03-17,Barthe,614,1456,m,6,2015,1.3,5,2020,0.7,6.8,7.4
BH-90381,2020-03-17,Barthe,614,1456,m,6,2015,1.3,6,,0.6,7.4,7.4
BH-90383,2020-03-12,SB,785,3916,f,8,2013,1,1,2014,2.35,2.35,7
BH-90383,2020-03-12,SB,785,3916,f,8,2013,1,2,2015,1,3.35,7
BH-90383,2020-03-12,SB,785,3916,f,8,2013,1,3,2016,0.95,4.3,7
BH-90383,2020-03-12,SB,785,3916,f,8,2013,1,4,2017,0.7,5,7
BH-90383,2020-03-12,SB,785,3916,f,8,2013,1,5,2018,0.65,5.65,7
BH-90383,2020-03-12,SB,785,3916,f,8,2013,1,6,2019,0.5,6.15,7
BH-90383,2020-03-12,SB,785,3916,f,8,2013,1,7,2020,0.55,6.7,7
BH-90383,2020-03-12,SB,785,3916,f,8,2013,1,8,,0.3,7,7
BH-90385,2020-03-13,P,838,5236,f,5,2016,1.6,1,2017,3.2,3.2,7.6
BH-90385,2020-03-13,P,838,5236,f,5,2016,1.6,2,2018,2.5,5.7,7.6
BH-90385,2020-03-13,P,838,5236,f,5,2016,1.6,3,2019,0.9,6.6,7.6
BH-90385,2020-03-13,P,838,5236,f,5,2016,1.6,4,2020,0.6,7.2,7.6
BH-90385,2020-03-13,P,838,5236,f,5,2016,1.6,5,,0.4,7.6,7.6
BH-90388,2020-03-13,P,697,2844,f,6,2015,0.9,1,2016,2.1,2.1,6.3
BH-90388,2020-03-13,P,697,2844,f,6,2015,0.9,2,2017,1,3.1,6.3
BH-90388,2020-03-13,P,697,2844,f,6,2015,0.9,3,2018,1,4.1,6.3
BH-90388,2020-03-13,P,697,2844,f,6,2015,0.9,4,2019,1.1,5.2,6.3
BH-90388,2020-03-13,P,697,2844,f,6,2015,0.9,5,2020,0.7,5.9,6.3
BH-90388,2020-03-13,P,697,2844,f,6,2015,0.9,6,,0.4,6.3,6.3
BH-90389,2020-03-12,SB,738,3614,m,5,2016,1.4,1,2017,3.85,3.85,7.55
BH-90389,2020-03-12,SB,738,3614,m,5,2016,1.4,2,2018,0.75,4.6,7.55
